Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,25.8911,26.5293,1,1,0.6378,,0,9,9,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,26.5296,27.0661,2,1,0.5364,,1,0,10,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,27.0664,27.698,3,1,0.6312,,1,1,11,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,27.6984,28.5323,2,1,0.8332,0.0002,1,2,12,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,28.5326,29.2442,3,1,0.711,,1,3,13,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,29.2446,29.8455,1,1,0.6004,,1,4,14,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,29.8458,30.4513,1,1,0.6051,,1,5,15,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,30.4517,31.2476,3,1,0.7956,,1,6,16,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,31.2479,31.8815,2,1,0.6333,,1,7,17,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,31.8818,32.4833,4,1,0.6011,,1,8,18,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,32.4835,33.1021,1,1,0.6177,,1,9,19,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,33.1024,33.7071,2,1,0.6041,,2,0,20,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,33.7073,34.2452,3,1,0.5356,,2,1,21,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,34.2455,34.7893,2,1,0.5434,,2,2,22,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,34.7896,35.3691,3,1,0.5787,,2,3,23,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,35.3694,36.0219,1,1,0.6522,,2,4,24,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,36.0222,36.6174,1,1,0.5948,,2,5,25,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,36.6178,37.3595,3,1,0.7414,,2,6,26,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,37.3597,37.9444,2,1,0.5845,,2,7,27,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,37.9447,38.5943,4,1,0.6494,,2,8,28,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,38.5946,39.189,1,1,0.5941,,2,9,29,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,39.1892,39.7712,2,1,0.5815,,3,0,30,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,39.7715,40.3435,3,1,0.5718,,3,1,31,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,40.3437,41.0007,2,1,0.6567,,3,2,32,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,41.001,41.7642,3,1,0.7629,,3,3,33,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,41.7646,42.2907,1,1,0.5258,,3,4,34,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,42.291,42.8894,1,1,0.598,,3,5,35,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,42.8896,43.5471,3,1,0.6572,,3,6,36,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,43.5473,44.2005,2,1,0.653,,3,7,37,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,44.2008,44.8198,4,1,0.6185,,3,8,38,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,44.8201,45.4726,1,1,0.6504,,3,9,39,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,45.473,46.1628,2,1,0.6894,,4,0,40,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,46.163,46.7722,3,1,0.6087,,4,1,41,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,46.7727,47.394,2,1,0.621,,4,2,42,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,47.3945,48.003,3,1,0.608,,4,3,43,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,48.0033,48.5556,1,1,0.552,,4,4,44,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,48.5559,49.2166,1,1,0.6603,,4,5,45,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,49.217,49.8319,3,1,0.6146,,4,6,46,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,49.8322,50.5582,2,1,0.7256,0.0001,4,7,47,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,50.5585,51.1629,4,1,0.6041,,4,8,48,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,51.1632,51.7027,1,1,0.5389,,4,9,49,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,51.703,52.3763,2,1,0.673,,5,0,50,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,52.3765,52.8277,3,1,0.4508,,5,1,51,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,52.828,53.2905,2,1,0.4623,,5,2,52,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,53.2909,54.0068,3,1,0.7156,,5,3,53,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,54.0072,54.9536,1,1,0.946,,5,4,54,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,54.9539,55.4306,1,1,0.4763,,5,5,55,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,55.431,56.4263,3,1,0.9951,,5,6,56,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,56.4267,57.0129,2,1,0.5855,,5,7,57,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,57.0132,57.6507,4,1,0.6372,,5,8,58,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,57.6512,58.2255,1,1,0.574,,5,9,59,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,58.2257,58.7488,2,1,0.5227,,6,0,60,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,58.7491,59.3755,3,1,0.626,,6,1,61,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,59.3759,60.0049,2,1,0.6286,,6,2,62,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,60.0052,60.5109,3,1,0.5054,,6,3,63,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,60.5112,61.0183,1,1,0.5066,,6,4,64,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,61.0186,61.551,1,1,0.532,,6,5,65,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,61.5513,62.2097,3,1,0.658,,6,6,66,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,62.21,62.6909,2,1,0.4804,,6,7,67,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,62.6912,63.1286,4,1,0.437,,6,8,68,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,63.1288,63.7524,1,1,0.6228,,6,9,69,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,63.7527,64.2983,2,1,0.5451,,7,0,70,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,64.2985,64.8255,3,1,0.5266,,7,1,71,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,64.8258,65.43,2,1,0.6039,,7,2,72,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,65.4303,65.9923,3,1,0.5618,,7,3,73,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,65.9927,66.6469,1,1,0.654,,7,4,74,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,66.6473,67.1849,1,1,0.5371,,7,5,75,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,67.1852,68.1571,3,1,0.9716,9.99999E-05,7,6,76,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,68.1574,68.6278,2,1,0.4701,,7,7,77,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,68.6282,69.2326,4,1,0.604,,7,8,78,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,69.2328,69.8443,1,1,0.6111,,7,9,79,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,69.8446,70.5402,2,1,0.6953,,8,0,80,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,70.5406,71.0761,3,1,0.5352,,8,1,81,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,71.0763,71.6018,2,1,0.5251,,8,2,82,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,71.6022,72.5686,3,1,0.9662,,8,3,83,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,72.569,73.0469,1,1,0.4771,,8,4,84,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,73.0472,73.5177,1,1,0.4689,,8,5,85,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,73.518,74.1325,3,1,0.6141,,8,6,86,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,74.1326,74.6576,2,1,0.5246,,8,7,87,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,74.6579,75.2242,4,1,0.5659,,8,8,88,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,75.2245,75.809,1,1,0.5842,,8,9,89,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,75.8093,76.3803,2,1,0.5707,,9,0,90,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,76.3807,76.9727,3,1,0.5918,,9,1,91,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,76.973,77.4375,2,1,0.4641,,9,2,92,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,77.4379,78.0427,3,1,0.6046,,9,3,93,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,78.043,78.6618,1,1,0.6184,,9,4,94,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,78.6622,79.1937,1,1,0.5313,,9,5,95,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,79.194,79.7656,3,1,0.5713,,9,6,96,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,79.7659,80.2504,2,1,0.4841,,9,7,97,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,80.2507,80.8823,4,1,0.6313,,9,8,98,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,80.8826,81.4898,1,1,0.6067,,9,9,99,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,81.4901,82.1056,2,1,0.6153,,10,0,100,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,82.1059,82.6292,3,1,0.5229,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,82.6294,83.2588,2,1,0.629,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,83.259,83.7827,3,1,0.523,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,83.7829,84.3918,1,1,0.6085,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,84.392,84.8956,1,1,0.5024,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,84.8958,85.7677,3,1,0.8716,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,85.7679,86.2301,2,1,0.4617,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,86.2304,86.8303,4,1,0.5996,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,86.8307,87.4841,1,1,0.653,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,87.4844,88.1096,2,1,0.625,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,88.1099,88.6372,3,1,0.5266,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,88.6375,89.1497,2,1,0.512,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,89.15,89.6909,3,1,0.5386,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,89.6911,90.2705,1,1,0.5791,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,90.2708,90.7663,1,1,0.4952,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,90.7665,91.4139,3,1,0.6471,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,91.4143,91.9124,2,1,0.498,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,91.9127,92.7824,4,1,0.8692,,11,8,118,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,92.7826,93.3626,1,1,0.5797,,11,9,119,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,93.363,93.9809,2,1,0.6172,,12,0,120,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,93.9815,94.5946,3,1,0.6127,,12,1,121,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,94.5949,95.1947,2,1,0.5995,,12,2,122,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,95.195,95.7802,3,1,0.585,,12,3,123,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,95.7804,96.2796,1,1,0.4988,,12,4,124,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,96.2799,96.7552,1,1,0.4749,,12,5,125,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,96.7556,97.2861,3,1,0.5303,,12,6,126,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,97.2866,97.7775,2,1,0.4907,,12,7,127,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,97.7778,98.2617,4,1,0.4837,,12,8,128,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,98.2619,98.9906,1,1,0.7284,,12,9,129,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,98.9908,99.5763,2,1,0.5849,,13,0,130,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,99.5765,100.0654,3,1,0.4885,,13,1,131,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,100.0657,100.7056,2,1,0.6396,,13,2,132,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,100.7059,101.2238,3,1,0.5176,,13,3,133,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,101.2241,101.8473,1,1,0.6229,,13,4,134,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,101.8475,102.3309,1,1,0.483,,13,5,135,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,102.3312,102.8615,3,1,0.5301,,13,6,136,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,102.8618,103.3778,2,1,0.5159,,13,7,137,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,103.3781,104.0036,4,1,0.625,,13,8,138,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,104.0039,104.7059,1,1,0.7018,,13,9,139,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2024-09-24_15h34.13.256,Motor_Task,2023.2.2,Win32,80.64516129,104.7062,105.2891,2,1,0.5828,,14,0,140,0,1,1,M,,2,,,,,,,
