Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,254.5589,255.142,1,1,0.5823,,,,,,,6,I,,1,2,9,29,5,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,255.1422,256.0255,3,1,0.8821,,,,,,,4,R,,3,3,0,30,3,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,256.0259,256.792,3,1,0.7638,,,,,,,7,R,,3,3,1,31,6,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,256.7923,257.4257,2,1,0.6316,,,,,,,1,M,,2,3,2,32,0,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,257.4259,258.0092,1,1,0.5809,,,,,,,6,I,,1,3,3,33,5,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,258.0095,258.5588,3,1,0.5484,,,,,,,2,R,,3,3,4,34,1,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,258.5593,259.2596,1,1,0.698,,,,,,,10,I,,1,3,5,35,9,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,259.2598,259.8754,2,1,0.6143,,,,,,,8,M,,2,3,6,36,7,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,259.876,260.5258,1,1,0.6492,,,,,,,5,I,,1,3,7,37,4,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,260.5262,261.1929,2,1,0.6645,,,,,,,3,M,,2,3,8,38,2,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,261.1933,261.7588,3,0,0.5652,,,,,,,9,L,,4,3,9,39,8,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,261.759,262.5257,1,1,0.7656,,,,,,,5,I,,1,4,0,40,4,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,262.526,263.0592,2,1,0.5316,,,,,,,3,M,,2,4,1,41,2,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,263.0596,263.6262,4,1,0.5646,,,,,,,9,L,,4,4,2,42,8,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,263.6266,264.5258,1,1,0.899,,,,,,,10,I,,1,4,3,43,9,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,264.5262,265.3263,2,1,0.7903,,,,,,,8,M,,2,4,4,44,7,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,265.3266,265.9758,1,1,0.647,,,,,,,6,I,,1,4,5,45,5,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,265.9761,266.8097,3,1,0.8261,,,,,,,4,R,,3,4,6,46,3,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,266.8101,267.4919,2,1,0.681,,,,,,,1,M,,2,4,7,47,0,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,267.4922,268.3089,3,1,0.8158,,,,,,,7,R,,3,4,8,48,6,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,268.3094,268.9762,3,1,0.6548,,,,,,,2,R,,3,4,9,49,1,1,,
,,,,,,,,1,alphastar,2024-09-24_15h32.19.988,Motor_Task,2023.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,268.9772,272.9754
