Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,47.7848,48.4821,3,1,0.6969,,2,3,23,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,48.486,49.2047,1,1,0.7176,,2,4,24,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,49.2052,50.0332,1,1,0.8262,,2,5,25,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,50.0346,50.8972,3,1,0.8548,,2,6,26,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,50.8977,51.702,2,1,0.8038,,2,7,27,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,51.7022,52.9666,4,1,1.264,,2,8,28,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,52.967,53.7189,1,1,0.7515,,2,9,29,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,53.7191,54.5699,2,1,0.8504,,3,0,30,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,54.5702,55.4681,3,1,0.8976,,3,1,31,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,55.4684,56.3286,2,1,0.8561,,3,2,32,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,56.329,56.9367,3,1,0.6074,,3,3,33,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,56.937,57.6673,1,1,0.73,,3,4,34,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,57.6676,58.3862,1,1,0.7182,,3,5,35,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,58.3864,59.1526,3,1,0.7657,,3,6,36,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,59.1535,59.9189,2,1,0.7651,,3,7,37,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,59.9193,60.9658,4,1,1.0425,,3,8,38,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,60.9662,61.7532,1,1,0.7866,,3,9,39,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,61.7536,63.1176,2,1,1.362,,4,0,40,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,63.1185,63.8889,3,1,0.7698,,4,1,41,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,63.8892,64.6334,2,1,0.7435,,4,2,42,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,64.6344,65.3515,3,1,0.7167,,4,3,43,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,65.3519,66.0837,1,1,0.7314,,4,4,44,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,66.0839,66.7554,1,1,0.6711,,4,5,45,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,66.7558,67.7504,3,1,0.9942,,4,6,46,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,67.7507,68.4677,2,1,0.7167,,4,7,47,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,68.468,69.3124,4,1,0.8396,,4,8,48,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,69.3127,70.0538,1,1,0.7406,,4,9,49,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,70.0541,70.8331,2,1,0.7777,,5,0,50,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,70.8337,71.5338,3,1,0.6992,,5,1,51,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,71.534,72.3676,2,1,0.8333,,5,2,52,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,72.368,72.9692,3,1,0.6009,,5,3,53,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,72.9695,73.7696,1,1,0.7996,,5,4,54,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,73.7699,74.502,1,1,0.7313,,5,5,55,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,74.5039,75.363,3,1,0.8503,,5,6,56,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,75.3633,76.2277,2,1,0.8602,,5,7,57,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,76.228,77.2543,4,1,1.0259,,5,8,58,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,77.2546,77.9858,1,1,0.7291,,5,9,59,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,77.9863,78.7125,2,1,0.7196,,6,0,60,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,78.7129,79.3479,3,1,0.6346,,6,1,61,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,79.3484,79.9314,2,1,0.5801,,6,2,62,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,79.932,80.6184,3,1,0.6858,,6,3,63,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,80.6186,81.3213,1,1,0.7021,,6,4,64,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,81.3217,82.0718,1,1,0.7481,,6,5,65,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,82.0723,83.4531,3,1,1.3804,,6,6,66,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,83.4533,84.8483,2,1,1.3941,,6,7,67,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,84.8489,85.8334,4,1,0.9834,,6,8,68,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,85.8336,86.5041,1,1,0.6702,,6,9,69,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,86.5045,87.3303,2,1,0.8241,,7,0,70,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,87.3317,87.9621,3,1,0.6297,,7,1,71,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,87.9626,88.6482,2,1,0.6853,,7,2,72,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,88.6487,89.3302,3,1,0.6812,,7,3,73,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,89.3304,89.9847,1,1,0.6539,,7,4,74,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,89.985,90.7341,1,1,0.7486,,7,5,75,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,90.7344,91.6197,3,1,0.8848,,7,6,76,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,91.62,92.4052,2,1,0.7848,,7,7,77,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,92.4055,93.3174,4,1,0.9113,,7,8,78,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,93.3177,94.0359,1,1,0.7179,,7,9,79,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,94.0362,94.978,2,1,0.9395,,8,0,80,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,94.9783,95.5903,3,1,0.6114,,8,1,81,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,95.5907,96.1839,2,1,0.5926,,8,2,82,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,96.1865,96.8548,3,1,0.6677,,8,3,83,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,96.8551,97.5167,1,1,0.6612,,8,4,84,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,97.517,98.2209,1,1,0.7035,,8,5,85,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,98.2212,99.016,3,1,0.7933,,8,6,86,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,99.0167,99.7394,2,1,0.7223,,8,7,87,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,99.7398,100.5046,4,1,0.7643,,8,8,88,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,100.5049,101.1808,1,1,0.6756,,8,9,89,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,101.1818,101.9692,2,1,0.787,,9,0,90,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,101.9695,102.5669,3,1,0.5967,,9,1,91,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,102.5673,103.2227,2,1,0.655,,9,2,92,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,103.2231,103.8315,3,1,0.6081,,9,3,93,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,103.8327,104.5336,1,1,0.7005,,9,4,94,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,104.5339,105.2168,1,1,0.6825,,9,5,95,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,105.2171,106.6848,3,1,1.4673,,9,6,96,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,106.6857,107.6334,2,1,0.9464,,9,7,97,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,107.6346,108.7943,4,1,1.1593,,9,8,98,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,108.7948,109.8106,1,1,1.0106,,9,9,99,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,109.8109,110.5219,2,1,0.7105,,10,0,100,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,110.5224,111.159,3,1,0.6355,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,111.1594,111.9494,2,1,0.7894,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,111.9497,112.5132,3,1,0.5631,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,112.5137,113.2046,1,1,0.6897,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,113.2056,113.8663,1,1,0.6603,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,113.8667,114.7683,3,1,0.9011,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,114.7686,115.455,2,1,0.6847,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,115.4555,116.4553,4,1,0.9992,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,116.4557,117.0352,1,1,0.579,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,117.0355,117.6816,2,1,0.6452,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,117.682,118.217,3,1,0.5326,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,118.2173,118.8008,2,1,0.5831,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,118.8011,119.3449,3,1,0.5401,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,119.3452,119.9692,1,1,0.6229,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,119.9706,120.7855,1,1,0.8147,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,120.7858,121.4776,3,1,0.6874,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,121.478,122.1118,2,1,0.633,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,122.1121,123.1505,4,1,1.0377,,11,8,118,8,1,9,L,,4,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,123.1508,123.8217,1,1,0.6703,,11,9,119,9,1,10,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,123.822,124.7484,2,1,0.9259,,12,0,120,0,1,1,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,124.7487,125.3007,3,1,0.5515,,12,1,121,1,1,2,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,125.3012,125.8218,2,1,0.5201,,12,2,122,2,1,3,M,,2,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,125.823,126.3855,3,1,0.5594,,12,3,123,3,1,4,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,126.3886,127.0888,1,1,0.6997,,12,4,124,4,1,5,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,127.0893,127.8327,1,1,0.7429,,12,5,125,5,1,6,I,,1,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,127.8331,128.53,3,1,0.6965,,12,6,126,6,1,7,R,,3,,,,,,,
,,,,,,,,1,Ajay Gupta,2023-09-27_15h43.26.016,Motor_Task,2023.2.2,MacIntel,60.0024001,128.5307,129.1683,2,1,0.6371,,12,7,127,7,1,8,M,,2,,,,,,,
