Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,125.004,125.5878,3,1,0.5739,,,,,,,2,R,,3,0,6,6,1,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,125.5884,126.02,2,0,0.424,,,,,,,4,R,,3,0,7,7,3,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,126.0206,126.7044,2,1,0.6705,,,,,,,3,M,,2,0,8,8,2,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,126.7048,127.2876,2,1,0.57,,,,,,,1,M,,2,0,9,9,0,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,127.2882,127.7876,2,1,0.4864,,,,,,,1,M,,2,1,0,10,0,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,127.7882,128.3366,3,1,0.5362,,,,,,,2,R,,3,1,1,11,1,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,128.337,128.9701,4,1,0.621,,,,,,,9,L,,4,1,2,12,8,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,128.9706,129.4212,1,0,0.4366,,,,,,,7,R,,3,1,3,13,6,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,129.4218,130.1877,2,1,0.758,,,,,,,3,M,,2,1,4,14,2,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,130.1882,130.721,1,1,0.5184,,,,,,,10,I,,1,1,5,15,9,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,130.7213,131.2534,1,1,0.5177,,,,,,,5,I,,1,1,6,16,4,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,131.2538,131.671,1,1,0.4042,,,,,,,6,I,,1,1,7,17,5,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,131.6716,132.221,3,1,0.5373,,,,,,,4,R,,3,1,8,18,3,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,132.2216,132.6371,2,1,0.415,,,,,,,8,M,,2,1,9,19,7,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,132.6375,133.1876,2,1,0.548,,,,,,,8,M,,2,2,0,20,7,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,133.1881,133.821,1,1,0.631,,,,,,,6,I,,1,2,1,21,5,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,133.8214,134.2877,3,1,0.4515,,,,,,,7,R,,3,2,2,22,6,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,134.2883,134.7376,2,1,0.4361,,,,,,,3,M,,2,2,3,23,2,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,134.7381,135.1711,4,0,0.4255,,,,,,,4,R,,3,2,4,24,3,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,135.1716,135.8712,4,0,0.6856,,,,,,,2,R,,3,2,5,25,1,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,135.8718,136.5209,4,1,0.6463,,,,,,,9,L,,4,2,6,26,8,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,136.5211,137.0365,1,1,0.502,,,,,,,10,I,,1,2,7,27,9,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,137.037,137.471,2,1,0.4225,,,,,,,1,M,,2,2,8,28,0,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,137.4715,137.9867,2,0,0.5037,,,,,,,5,I,,1,2,9,29,4,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,137.9871,138.6867,2,0,0.6874,,,,,,,10,I,,1,3,0,30,9,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,138.6871,139.3545,2,1,0.6526,,,,,,,1,M,,2,3,1,31,0,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,139.355,140.0045,2,1,0.6366,,,,,,,8,M,,2,3,2,32,7,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,140.0051,140.9213,4,1,0.9065,,,,,,,9,L,,4,3,3,33,8,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,140.9217,141.3867,4,0,0.4523,,,,,,,4,R,,3,3,4,34,3,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,141.3873,141.9367,4,0,0.5419,,,,,,,2,R,,3,3,5,35,1,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,141.9372,142.4209,3,1,0.4712,,,,,,,7,R,,3,3,6,36,6,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,142.4216,142.9713,1,1,0.5408,,,,,,,6,I,,1,3,7,37,5,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,142.972,143.4878,1,1,0.5154,,,,,,,5,I,,1,3,8,38,4,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,143.4882,144.0207,2,1,0.5187,,,,,,,3,M,,2,3,9,39,2,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,144.0212,144.5533,2,1,0.5193,,,,,,,3,M,,2,4,0,40,2,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,144.5537,145.203,1,1,0.6477,,,,,,,6,I,,1,4,1,41,5,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,145.2032,145.6042,2,0,0.3924,,,,,,,2,R,,3,4,2,42,1,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,145.6046,146.271,1,1,0.6534,,,,,,,10,I,,1,4,3,43,9,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,146.2716,147.1542,1,1,0.8711,,,,,,,5,I,,1,4,4,44,4,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,147.1545,147.9699,2,1,0.8033,,,,,,,8,M,,2,4,5,45,7,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,147.9703,148.7533,4,1,0.7712,,,,,,,9,L,,4,4,6,46,8,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,148.7537,149.3709,3,1,0.6165,,,,,,,7,R,,3,4,7,47,6,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,149.3713,150.0032,3,1,0.6188,,,,,,,4,R,,3,4,8,48,3,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,150.0035,150.7044,2,1,0.6867,,,,,,,1,M,,2,4,9,49,0,1,,
,,,,,,,,1,,2024-09-24_15h35.28.396,Motor_Task,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,150.7052,154.7047
